event_id,ensembl_id,gene_name,gerstberger2014_tf,gerstberger2014_rbp,phenotype,modality
exon:chr12:49073438-49073616:-@exon:chr12:49072819-49072933:-@exon:chr12:49065702-49065745:-,ENSG00000139620,KANSL2,False,False,iPSC,bimodal
exon:chr12:49075970-49076003:-@exon:chr12:49075755-49075848:-@exon:chr12:49075165-49075424:-,ENSG00000139620,KANSL2,False,False,iPSC,bimodal
exon:chr12:49761303-49761370:+@exon:chr12:49765011-49765073:+@exon:chr12:49854553-49854811:+,ENSG00000123352,SPATS2,False,True,iPSC,bimodal
exon:chr12:50536857-50536987:-@exon:chr12:50535836-50535893:-@exon:chr12:50532350-50532400:-,ENSG00000139624,CERS5,True,False,iPSC,bimodal
exon:chr12:50835373-50835426:+@exon:chr12:50847243-50847455:+@exon:chr12:50848097-50848200:+,ENSG00000161813,LARP4,False,True,iPSC,bimodal
exon:chr12:50848097-50848200:+@exon:chr12:50854918-50855130:+@exon:chr12:50856365-50856413:+,ENSG00000161813,LARP4,False,True,iPSC,bimodal
exon:chr12:514677-514730:+@exon:chr12:518534-518587:+@exon:chr12:520913-521144:+,ENSG00000120647,CCDC77,False,False,iPSC,bimodal
exon:chr12:53416277-53416411:+@exon:chr12:53421566-53421703:+@exon:chr12:53421799-53421957:+,ENSG00000063046,EIF4B,False,True,iPSC,bimodal
exon:chr12:53708878-53708924:-@exon:chr12:53708535-53708633:-@exon:chr12:53708082-53708225:-,ENSG00000094914,AAAS,False,False,iPSC,bimodal
exon:chr12:53856277-53856351:+@exon:chr12:53858544-53858636:+@exon:chr12:53859716-53859757:+,"ENSG00000257379,ENSG00000197111","PCBP2,RP11-793H13.8",,,iPSC,bimodal
exon:chr12:53856277-53856351:+@exon:chr12:53858544-53858636:+@exon:chr12:53859716-53859757:+@exon:chr12:53861005-53861069:+,"ENSG00000257379,ENSG00000197111","PCBP2,RP11-793H13.8",,,iPSC,bimodal
exon:chr12:53856277-53856351:+@exon:chr12:53859716-53859757:+@exon:chr12:53861005-53861312:+,"ENSG00000257379,ENSG00000197111","PCBP2,RP11-793H13.8",,,iPSC,bimodal
exon:chr12:53861005-53861077:+@exon:chr12:53861589-53861627:+@exon:chr12:53862561-53862616:+,ENSG00000197111,PCBP2,False,True,iPSC,uncategorized
exon:chr12:53898482-53898599:+@exon:chr12:53898919-53899046:+@exon:chr12:53899433-53899634:+,ENSG00000139546,TARBP2,False,True,iPSC,bimodal
exon:chr12:56110076-56110501:+@exon:chr12:56110717-56110789:+@exon:chr12:56112875-56113007:+,"ENSG00000258311,ENSG00000135441","RP11-644F5.10,BLOC1S1",,,iPSC,bimodal
exon:chr12:56321509-56321697:-@exon:chr12:56297171-56297264:-@exon:chr12:56295197-56296139:-,ENSG00000170473,WIBG,False,True,iPSC,bimodal
exon:chr12:56552468-56552495:+@exon:chr12:56553371-56553406:+@exon:chr12:56553759-56553932:+,"ENSG00000092841,ENSG00000196465","MYL6,MYL6B",,,iPSC,bimodal
exon:chr12:56577959-56578028:-@exon:chr12:56577645-56577714:-@exon:chr12:56575788-56575863:-,ENSG00000139613,SMARCC2,True,False,iPSC,bimodal
exon:chr12:57065533-57065631:-@exon:chr12:57064059-57064148:-@exon:chr12:57059988-57060050:-@exon:chr12:57058560-57058584:-,ENSG00000110958,PTGES3,False,True,iPSC,bimodal
exon:chr12:57939811-57939879:-@exon:chr12:57932302-57932307:-@exon:chr12:57929532-57929628:-,ENSG00000175203,DCTN2,False,False,iPSC,bimodal
exon:chr12:58164877-58165040:-@exon:chr12:58163555-58163739:-@exon:chr12:58163348-58163461:-,ENSG00000037897,METTL1,False,True,iPSC,bimodal
exon:chr12:64829407-64829454:+@exon:chr12:64833024-64833095:+@exon:chr12:64838855-64838911:+,ENSG00000184575,XPOT,False,True,iPSC,bimodal
exon:chr12:69207334-69207408:+@exon:chr12:69210592-69210725:+@exon:chr12:69214105-69214154:+,ENSG00000135679,MDM2,False,False,iPSC,bimodal
exon:chr12:72274249-72274387:+@exon:chr12:72278591-72278801:+@exon:chr12:72287002-72287104:+,ENSG00000121749,TBC1D15,False,False,iPSC,bimodal
exon:chr12:80201006-80201110:-@exon:chr12:80199946-80200113:-@exon:chr12:80199372-80199548:-,ENSG00000058272,PPP1R12A,False,False,iPSC,bimodal
exon:chr12:88429223-88429515:+@exon:chr12:88429819-88429850:+@exon:chr12:88433925-88434042:+,ENSG00000133641,C12orf29,False,False,iPSC,bimodal
exon:chr12:88429223-88429515:+@exon:chr12:88433925-88434042:+@exon:chr12:88436602-88436697:+,ENSG00000133641,C12orf29,False,False,iPSC,bimodal
exon:chr12:9074197-9074346:+@exon:chr12:9075229-9075384:+@exon:chr12:9083031-9083523:+,ENSG00000111752,PHC1,False,False,iPSC,bimodal
exon:chr12:94853333-94853454:-@exon:chr12:94829051-94829103:-@exon:chr12:94806293-94806367:-,ENSG00000173588,CCDC41,False,False,iPSC,bimodal
exon:chr12:95645716-95645847:+@exon:chr12:95650326-95650398:+@exon:chr12:95650926-95651015:+,ENSG00000028203,VEZT,False,False,iPSC,bimodal
exon:chr12:95645716-95645847:+@exon:chr12:95650926-95651015:+@exon:chr12:95656682-95656857:+,ENSG00000028203,VEZT,False,False,iPSC,bimodal
exon:chr12:95689827-95690034:+@exon:chr12:95692638-95692719:+@exon:chr12:95693941-95694410:+,ENSG00000028203,VEZT,False,False,iPSC,bimodal
exon:chr13:103301758-103301836:+@exon:chr13:103303709-103303747:+@exon:chr13:103309406-103309557:+,ENSG00000134900,TPP2,False,False,iPSC,bimodal
exon:chr13:103317145-103317275:+@exon:chr13:103320108-103320233:+@exon:chr13:103326633-103326840:+,ENSG00000134900,TPP2,False,False,iPSC,bimodal
exon:chr13:111567072-111567353:-@exon:chr13:111564001-111564118:-@exon:chr13:111562965-111563117:-,ENSG00000088448,ANKRD10,False,False,iPSC,bimodal
exon:chr13:115016024-115016149:+@exon:chr13:115022553-115022705:+@exon:chr13:115024810-115024873:+,ENSG00000130177,CDC16,False,False,iPSC,bimodal
exon:chr13:115047496-115047602:+@exon:chr13:115048312-115048418:+@exon:chr13:115051777-115051875:+,ENSG00000169062,UPF3A,False,True,iPSC,bimodal
exon:chr13:115048312-115048418:+@exon:chr13:115051777-115051875:+@exon:chr13:115051994-115052104:+,ENSG00000169062,UPF3A,False,True,iPSC,bimodal
exon:chr13:21442735-21442840:-@exon:chr13:21437108-21437262:-@exon:chr13:21436856-21436997:-,ENSG00000132953,XPO4,False,True,iPSC,bimodal
exon:chr13:27827902-27827980:+@exon:chr13:27829379-27829491:+@exon:chr13:27830321-27830471:+,ENSG00000122026,RPL21,False,True,iPSC,bimodal
exon:chr13:31726989-31727088:-@exon:chr13:31725746-31725879:-@exon:chr13:31725084-31725328:-,ENSG00000120694,HSPH1,False,False,iPSC,bimodal
exon:chr13:33112915-33112936:-@exon:chr13:33112755-33112821:-@exon:chr13:33111143-33111164:-,ENSG00000244754,N4BP2L2,False,False,iPSC,bimodal
exon:chr13:35738493-35738646:+@exon:chr13:35743124-35743132:+@exon:chr13:35745409-35745589:+,ENSG00000172915,NBEA,False,False,iPSC,bimodal
exon:chr13:36871774-36871961:-@exon:chr13:36869915-36869994:-@exon:chr13:36857729-36857839:-,"ENSG00000120669,ENSG00000242715,ENSG00000250709","CCDC169-SOHLH2,CCDC169,SOHLH2",,,iPSC,bimodal
exon:chr13:36920719-36920934:-@exon:chr13:36910424-36910495:-@exon:chr13:36909158-36909969:-,ENSG00000133104,SPG20,False,False,iPSC,bimodal
exon:chr13:37586329-37586434:-@exon:chr13:37584689-37584792:-@exon:chr13:37583630-37583946:-,ENSG00000102710,SUPT20H,False,False,iPSC,bimodal
exon:chr13:37625625-37625720:-@exon:chr13:37622701-37622736:-@exon:chr13:37622015-37622073:-,ENSG00000102710,SUPT20H,False,False,iPSC,bimodal
exon:chr13:46626833-46626894:-@exon:chr13:46626067-46626124:-@exon:chr13:46619526-46619651:-,ENSG00000123200,ZC3H13,False,True,iPSC,bimodal
exon:chr13:50656307-50656693:+@exon:chr13:50657278-50657330:+@exon:chr13:50678840-50679433:+,ENSG00000176124,DLEU1,False,False,iPSC,bimodal
exon:chr13:52586550-52586598:+@exon:chr13:52598142-52599073:+@exon:chr13:52602455-52603800:+,ENSG00000253710,ALG11,False,False,iPSC,bimodal
exon:chr13:52730210-52731620:-@exon:chr13:52728215-52728308:-@exon:chr13:52728030-52728127:-,ENSG00000136098,NEK3,False,False,iPSC,bimodal
exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,ENSG00000165416,SUGT1,False,False,iPSC,bimodal
exon:chr13:54706748-54707001:-@exon:chr13:54705009-54705206:-@exon:chr13:54701415-54701564:-,ENSG00000234787,LINC00458,False,False,iPSC,bimodal
exon:chr13:79233184-79233314:-@exon:chr13:79218997-79219132:-@exon:chr13:79216257-79216348:-,ENSG00000152193,RNF219,False,False,iPSC,bimodal
exon:chr13:95244495-95244563:-@exon:chr13:95243107-95243197:-@exon:chr13:95235348-95235490:-,ENSG00000088451,TGDS,False,False,iPSC,bimodal
exon:chr14:100842597-100842622:-@exon:chr14:100835424-100835595:-@exon:chr14:100828147-100828258:-,ENSG00000140105,WARS,False,True,iPSC,bimodal
exon:chr14:100842597-100842645:-@exon:chr14:100841620-100841743:-@exon:chr14:100835446-100835595:-,ENSG00000140105,WARS,False,True,iPSC,bimodal
exon:chr14:104195428-104195519:+@exon:chr14:104196130-104196183:+@exon:chr14:104198957-104199099:+,ENSG00000100711,ZFYVE21,False,False,iPSC,bimodal
exon:chr14:20801413-20801457:-@exon:chr14:20797333-20797532:-@exon:chr14:20794875-20794952:-,ENSG00000100814,CCNB1IP1,False,False,iPSC,bimodal
exon:chr14:20923407-20923497:+@exon:chr14:20923737-20923862:+@exon:chr14:20924073-20924260:+,ENSG00000100823,APEX1,False,True,iPSC,bimodal
exon:chr14:21679969-21680082:-@exon:chr14:21679565-21679722:-@exon:chr14:21679415-21679465:-,ENSG00000092199,HNRNPC,False,True,iPSC,bimodal
exon:chr14:21967636-21967744:-@exon:chr14:21967450-21967515:-@exon:chr14:21967169-21967281:-,ENSG00000165819,METTL3,False,True,iPSC,bimodal
exon:chr14:23375404-23375577:-@exon:chr14:23374815-23374868:-@exon:chr14:23374632-23374662:-,ENSG00000100461,RBM23,False,True,iPSC,bimodal
exon:chr14:23559731-23559842:-@exon:chr14:23559191-23559310:-@exon:chr14:23550957-23551045:-,ENSG00000100813,ACIN1,False,True,iPSC,bimodal
exon:chr14:24702685-24702804:+@exon:chr14:24703319-24703447:+@exon:chr14:24704943-24705026:+,ENSG00000100938,GMPR2,False,False,iPSC,bimodal
exon:chr14:24706726-24706768:+@exon:chr14:24707452-24707611:+@exon:chr14:24707795-24708032:+,ENSG00000100938,GMPR2,False,False,iPSC,bimodal
exon:chr14:35591108-35591171:-@exon:chr14:35585816-35585943:-@exon:chr14:35579731-35579835:-,ENSG00000092020,PPP2R3C,False,False,iPSC,bimodal
exon:chr14:35592711-35593437:+@exon:chr14:35595941-35595988:+@exon:chr14:35596685-35596817:+,"ENSG00000100890,ENSG00000258790",KIAA0391,,,iPSC,bimodal
exon:chr14:36780779-36780931:-@exon:chr14:36777298-36777395:-@exon:chr14:36769991-36770029:-,ENSG00000151332,MBIP,False,False,iPSC,bimodal
exon:chr14:39601162-39601272:+@exon:chr14:39602865-39602923:+@exon:chr14:39605644-39605979:+,ENSG00000092208,GEMIN2,False,True,iPSC,bimodal
exon:chr14:45578819-45578983:+@exon:chr14:45579097-45579196:+@exon:chr14:45579297-45579379:+,ENSG00000185246,PRPF39,False,True,iPSC,bimodal
exon:chr14:45722238-45722605:-@exon:chr14:45719234-45719341:-@exon:chr14:45715946-45716580:-,ENSG00000129534,MIS18BP1,True,False,iPSC,bimodal
exon:chr14:50065415-50065921:+@exon:chr14:50069088-50069186:+@exon:chr14:50080974-50081390:+,ENSG00000165501,LRR1,False,False,iPSC,bimodal
exon:chr14:50069088-50069186:+@exon:chr14:50074118-50074839:+@exon:chr14:50080974-50081390:+,ENSG00000165501,LRR1,False,False,iPSC,bimodal
exon:chr14:50100005-50101948:-@exon:chr14:50094730-50094873:-@exon:chr14:50091892-50092766:-,ENSG00000165506,DNAAF2,False,True,iPSC,bimodal
exon:chr14:50312858-50312983:-@exon:chr14:50307436-50307584:-@exon:chr14:50304857-50304924:-,ENSG00000165525,NEMF,False,False,iPSC,bimodal
exon:chr14:50779044-50779107:+@exon:chr14:50781309-50781344:+@exon:chr14:50788201-50788312:+,ENSG00000125375,ATP5S,False,False,iPSC,bimodal
exon:chr14:50789229-50789437:+@exon:chr14:50790663-50790834:+@exon:chr14:50792327-50792363:+,ENSG00000125375,ATP5S,False,False,iPSC,bimodal
exon:chr14:53331119-53331239:-@exon:chr14:53327732-53327752:-@exon:chr14:53327059-53327183:-,ENSG00000073712,FERMT2,False,False,iPSC,bimodal
exon:chr14:54976624-54976781:+@exon:chr14:54989172-54989311:+@exon:chr14:54996767-54996944:+,ENSG00000100532,CGRRF1,False,False,iPSC,bimodal
exon:chr14:55422279-55422412:-@exon:chr14:55411050-55411188:-@exon:chr14:55407877-55408408:-,ENSG00000198554,WDHD1,True,False,iPSC,bimodal
exon:chr14:55493746-55493795:-@exon:chr14:55493429-55493521:-@exon:chr14:55480203-55480314:-,ENSG00000198554,WDHD1,True,False,iPSC,bimodal
exon:chr14:55493966-55494189:+@exon:chr14:55498581-55498709:+@exon:chr14:55509670-55513426:+,ENSG00000180008,SOCS4,False,False,iPSC,bimodal
exon:chr14:56047042-56047072:+@exon:chr14:56068475-56068598:+@exon:chr14:56078737-56079289:+,ENSG00000126777,KTN1,False,False,iPSC,bimodal
exon:chr14:56128240-56128330:+@exon:chr14:56130673-56130759:+@exon:chr14:56133959-56134048:+,ENSG00000126777,KTN1,False,False,iPSC,bimodal
exon:chr14:56128240-56128330:+@exon:chr14:56133959-56134048:+@exon:chr14:56137447-56137527:+,ENSG00000126777,KTN1,False,False,iPSC,bimodal
exon:chr14:56139648-56139730:+@exon:chr14:56139890-56139973:+@exon:chr14:56142553-56142636:+,ENSG00000126777,KTN1,False,False,iPSC,bimodal
exon:chr14:57272078-57272293:-@exon:chr14:57270906-57271057:-@exon:chr14:57268833-57269073:-,ENSG00000165588,OTX2,True,False,iPSC,bimodal
exon:chr14:57272078-57272366:-@exon:chr14:57270906-57271081:-@exon:chr14:57268528-57269073:-,ENSG00000165588,OTX2,True,False,iPSC,bimodal
exon:chr14:58893772-58893905:-@exon:chr14:58890726-58890813:-@exon:chr14:58878625-58878689:-,ENSG00000100575,TIMM9,False,False,iPSC,bimodal
exon:chr14:59951255-59951311:+@exon:chr14:59953431-59953522:+@exon:chr14:59954392-59954546:+,ENSG00000050130,JKAMP,False,False,iPSC,bimodal
exon:chr14:65390709-65390844:+@exon:chr14:65392725-65392798:+@exon:chr14:65398856-65401913:+,"ENSG00000257365,ENSG00000125954,ENSG00000258289","CHURC1-FNTB,FNTB,CHURC1",,,iPSC,bimodal
exon:chr14:68156929-68157138:-@exon:chr14:68151732-68151921:-@exon:chr14:68144081-68145140:-,"ENSG00000072042,ENSG00000258466","RP11-1012A1.4,RDH11",,,iPSC,bimodal
exon:chr14:69346679-69346825:-@exon:chr14:69345706-69345786:-@exon:chr14:69345175-69345240:-@exon:chr14:69343799-69343957:-,ENSG00000072110,ACTN1,False,False,iPSC,bimodal
exon:chr14:69350885-69351025:-@exon:chr14:69349590-69349772:-@exon:chr14:69349175-69349309:-,ENSG00000072110,ACTN1,False,False,iPSC,bimodal
exon:chr14:70883617-70883778:-@exon:chr14:70855187-70855323:-@exon:chr14:70842393-70842488:-,ENSG00000213463,SYNJ2BP,False,False,iPSC,bimodal
exon:chr14:73876645-73876779:-@exon:chr14:73833605-73833689:-@exon:chr14:73822334-73822474:-,ENSG00000133961,NUMB,False,False,iPSC,bimodal
exon:chr14:73925199-73925323:-@exon:chr14:73876645-73876776:-@exon:chr14:73833605-73833689:-,ENSG00000133961,NUMB,False,False,iPSC,bimodal
exon:chr14:74387683-74387808:+@exon:chr14:74388769-74388909:+@exon:chr14:74390098-74390225:+,"ENSG00000258653,ENSG00000119725","RP5-1021I20.4,ZNF410",,,iPSC,bimodal
exon:chr14:74390098-74390225:+@exon:chr14:74391405-74391522:+@exon:chr14:74398206-74398950:+,"ENSG00000258653,ENSG00000119725","RP5-1021I20.4,ZNF410",,,iPSC,bimodal
exon:chr14:74755419-74755468:-@exon:chr14:74754910-74754962:-@exon:chr14:74754513-74754589:-,ENSG00000119688,ABCD4,False,False,iPSC,bimodal
exon:chr14:74756186-74756222:-@exon:chr14:74755419-74755468:-@exon:chr14:74754910-74754962:-,ENSG00000119688,ABCD4,False,False,iPSC,bimodal
exon:chr14:74761851-74761901:-@exon:chr14:74759857-74759951:-@exon:chr14:74759451-74759572:-,ENSG00000119688,ABCD4,False,False,iPSC,bimodal
exon:chr14:75530173-75530264:-@exon:chr14:75528387-75528465:-@exon:chr14:75519924-75520362:-,ENSG00000119640,ACYP1,False,False,iPSC,bimodal
exon:chr14:75530657-75530752:-@exon:chr14:75530173-75530264:-@exon:chr14:75528387-75528465:-@exon:chr14:75519924-75520362:-,ENSG00000119640,ACYP1,False,False,iPSC,bimodal
exon:chr14:76368485-76368567:+@exon:chr14:76407767-76407837:+@exon:chr14:76420767-76421421:+,ENSG00000119685,TTLL5,False,False,iPSC,bimodal
exon:chr14:76618279-76618334:+@exon:chr14:76620697-76621368:+@exon:chr14:76633006-76633070:+,ENSG00000089916,GPATCH2L,False,False,iPSC,bimodal
exon:chr14:78174414-78174551:+@exon:chr14:78177181-78177223:+@exon:chr14:78182115-78182222:+,ENSG00000119705,SLIRP,False,True,iPSC,bimodal
exon:chr14:89044329-89044484:+@exon:chr14:89063078-89063152:+@exon:chr14:89073587-89073707:+,ENSG00000100722,ZC3H14,False,True,iPSC,bimodal
exon:chr14:89044337-89044484:+@exon:chr14:89063078-89063152:+@exon:chr14:89068268-89068353:+,ENSG00000100722,ZC3H14,False,True,iPSC,bimodal
exon:chr14:90422299-90422314:+@exon:chr14:90422922-90423144:+@exon:chr14:90429452-90430017:+,ENSG00000042088,TDP1,False,False,iPSC,bimodal
exon:chr14:90485660-90485762:+@exon:chr14:90499450-90499558:+@exon:chr14:90509414-90509659:+,ENSG00000042088,TDP1,False,False,iPSC,bimodal
exon:chr14:90784349-90784457:-@exon:chr14:90784048-90784164:-@exon:chr14:90782931-90783155:-,ENSG00000119720,NRDE2,False,False,iPSC,bimodal
exon:chr14:93176017-93176217:-@exon:chr14:93172828-93172998:-@exon:chr14:93170985-93171052:-,ENSG00000100600,LGMN,False,False,iPSC,bimodal
exon:chr14:93214834-93214915:-@exon:chr14:93207407-93207524:-@exon:chr14:93199073-93199160:-,ENSG00000100600,LGMN,False,False,iPSC,bimodal
exon:chr14:93673586-93673786:+@exon:chr14:93676170-93676303:+@exon:chr14:93676994-93677054:+,"ENSG00000012963,ENSG00000259066","RP11-371E8.4,UBR7",,,iPSC,bimodal
exon:chr14:94563202-94563311:+@exon:chr14:94563841-94564024:+@exon:chr14:94567085-94567117:+,ENSG00000165948,IFI27L1,False,False,iPSC,bimodal
exon:chr14:94567085-94567117:+@exon:chr14:94568160-94568321:+@exon:chr14:94568823-94568887:+,ENSG00000165948,IFI27L1,False,False,iPSC,bimodal
exon:chr14:97321561-97321693:+@exon:chr14:97322467-97322587:+@exon:chr14:97322865-97322923:+,ENSG00000100749,VRK1,False,False,iPSC,bimodal
exon:chr15:102192474-102192579:-@exon:chr15:102191899-102191976:-@exon:chr15:102190207-102190364:-,ENSG00000184277,TM2D3,False,False,iPSC,bimodal
exon:chr15:25207261-25207356:+@exon:chr15:25219458-25219603:+@exon:chr15:25220505-25220656:+,"ENSG00000214265,ENSG00000273173,ENSG00000128739","SNRPN,SNURF",,,iPSC,bimodal
exon:chr15:25212176-25212387:+@exon:chr15:25213079-25213229:+@exon:chr15:25219458-25219603:+,"ENSG00000214265,ENSG00000273173,ENSG00000128739","SNRPN,SNURF",,,iPSC,bimodal
exon:chr15:25213079-25213229:+@exon:chr15:25219534-25219603:+@exon:chr15:25220505-25220656:+,"ENSG00000214265,ENSG00000273173,ENSG00000128739","SNRPN,SNURF",,,iPSC,bimodal
exon:chr15:25226922-25227584:+@exon:chr15:25243513-25243633:+@exon:chr15:25244117-25244225:+,"ENSG00000214265,ENSG00000224078","SNHG14,SNURF",,,iPSC,bimodal
exon:chr15:40462738-40462882:+@exon:chr15:40468678-40468874:+@exon:chr15:40475915-40476084:+,ENSG00000156970,BUB1B,False,False,iPSC,bimodal
exon:chr15:40475915-40476084:+@exon:chr15:40477366-40477580:+@exon:chr15:40477752-40477843:+,ENSG00000156970,BUB1B,False,False,iPSC,bimodal
exon:chr15:40705190-40705286:+@exon:chr15:40707088-40707181:+@exon:chr15:40707600-40707681:+,ENSG00000128928,IVD,False,False,iPSC,bimodal
exon:chr15:40993262-40993399:+@exon:chr15:40998375-40998492:+@exon:chr15:41001223-41001314:+,ENSG00000051180,RAD51,True,False,iPSC,bimodal
exon:chr15:41001223-41001314:+@exon:chr15:41011003-41011097:+@exon:chr15:41020909-41021022:+,ENSG00000051180,RAD51,True,False,iPSC,bimodal
exon:chr15:41021704-41021832:+@exon:chr15:41022051-41022172:+@exon:chr15:41023253-41023557:+,ENSG00000051180,RAD51,True,False,iPSC,bimodal
exon:chr15:41071421-41071508:-@exon:chr15:41068740-41068825:-@exon:chr15:41068394-41068490:-,ENSG00000104129,DNAJC17,False,True,iPSC,bimodal
exon:chr15:41650347-41650456:+@exon:chr15:41657600-41657787:+@exon:chr15:41663725-41663882:+,ENSG00000137804,NUSAP1,False,False,iPSC,bimodal
exon:chr15:41657945-41658061:+@exon:chr15:41663725-41663882:+@exon:chr15:41667910-41668026:+,ENSG00000137804,NUSAP1,False,False,iPSC,bimodal
exon:chr15:42525411-42525504:-@exon:chr15:42524042-42524113:-@exon:chr15:42523390-42523458:-@exon:chr15:42520910-42521018:-,ENSG00000103978,TMEM87A,False,False,iPSC,bimodal
exon:chr15:42565453-42565634:-@exon:chr15:42564261-42564321:-@exon:chr15:42560145-42560230:-,ENSG00000103978,TMEM87A,False,False,iPSC,bimodal
exon:chr15:42841032-42841163:+@exon:chr15:42850396-42850488:+@exon:chr15:42851537-42851606:+,ENSG00000137814,HAUS2,False,False,iPSC,bimodal
exon:chr15:42851582-42851606:+@exon:chr15:42852980-42853068:+@exon:chr15:42853468-42853885:+,ENSG00000137814,HAUS2,False,False,iPSC,bimodal
exon:chr15:44751189-44751398:+@exon:chr15:44776422-44776560:+@exon:chr15:44778749-44778776:+,ENSG00000137770,CTDSPL2,False,False,iPSC,bimodal
exon:chr15:45879321-45879723:+@exon:chr15:45884333-45884474:+@exon:chr15:45890078-45890089:+@exon:chr15:45895298-45895385:+,ENSG00000104164,BLOC1S6,False,False,iPSC,bimodal
exon:chr15:45879321-45879723:+@exon:chr15:45884333-45884474:+@exon:chr15:45895298-45895385:+,ENSG00000104164,BLOC1S6,False,False,iPSC,bimodal
exon:chr15:49436424-49436501:-@exon:chr15:49431725-49431850:-@exon:chr15:49429545-49429655:-,ENSG00000166200,COPS2,True,False,iPSC,bimodal
exon:chr15:49917310-49917628:+@exon:chr15:49923198-49923255:+@exon:chr15:49924356-49924499:+,ENSG00000104047,DTWD1,False,False,iPSC,bimodal
